batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
208421,1,default,10000,0.006648681592196226,0.021583475172519684,8.528690642606307e-08,0.03340892028063536,0.22278836369514465,0.6222500205039978,0.1269453465938568,0.3081972002983093,0.8222586363554001,0.9268786311149597,0.6636123943162131,0.19028185375468926,0.488964706659317,0.9737036824226379,0.05265895649790764,0.4500562912882208,0.01048951048951049,0.3104895104895105,0.0,0.4244755244755245,0.0006993006993006993,0.04195804195804196,10000,,,,,,,,,0.11,0.6,1,1.2,0,2.0,1.0,0.0
