batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
772153,0,default,100,0.8790032863616943,0.26661086082458496,5.4251253459369764e-05,0.9999991685152054,0.9999998807907104,0.6695595383644104,0.3340722322463989,0.02684103511273861,0.9997131437063217,0.9999966621398926,0.6146228978037834,0.22655905099998563,0.441966712474823,0.19448144733905792,0.1011945977807045,0.31854838894680143,0.68,0.34,0.19,0.52,0.01,0.14,100,,,,,,,,,9.0,0.1,1,1.2,0,2.0,1.0,0.0
