batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
109426,0,None,2400,0.005681869573891163,0.02335248328745365,5.405631942068112e-09,0.02887417934834957,0.3245486319065094,0.6192765235900879,0.1254551112651825,0.27825048565864563,0.8215503096580505,0.9181927442550659,0.6633934162488885,0.17955621948148034,0.4972013235092163,0.9088667631149292,0.05509576573967934,0.5048709108733063,0.9700249791840133,0.30308076602830974,0.0008326394671107411,0.41298917568692756,0.0008326394671107411,0.02997502081598668,,,,,,,,,,,,,,,,,
