batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
994631,0,asd_typical,5000,0.006761422846466303,0.024023473262786865,2.4168679146896466e-07,0.03764327056705952,0.3811534643173218,0.6212086081504822,0.12834540009498596,0.319680780172348,0.8235585391521454,0.9527756571769714,0.6627699708481201,0.182639836968041,0.48807668685913086,0.947380781173706,0.05394105240702629,0.44414999268704847,0.9568345323741008,0.2973621103117506,0.0015987210231814548,0.4212629896083134,0.002398081534772182,0.04316546762589928,5000,,,,,,,,,0.055,0.8,,,,,,
