batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
580796,0,converge_biased,5000,0.008273431099951267,0.025915447622537613,6.291990484186272e-09,0.036492111161351204,0.2762133479118347,0.6179845929145813,0.12744140625,0.31058138608932495,0.8225006461143494,0.9015035629272461,0.6628827155351067,0.1833491931689462,0.5031373500823975,0.9259553551673889,0.05480116605758667,0.441018062552039,0.9616306954436451,0.3053557154276579,0.002398081534772182,0.42366107114308554,0.002398081534772182,0.03836930455635491,5000,,,,,,,,,,,,,,,,
