batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
943458,7,default_theory,50000,0.019043058156967163,0.05446036532521248,4.506595097097943e-09,0.07611199393868454,0.5513283014297485,0.6203553676605225,0.12674328684806824,0.28803908824920654,0.8334197461605072,0.9185547828674316,0.6632188606764311,0.1872270839674422,0.5037197470664978,0.9520666003227234,0.05272523686289787,0.42730094675764874,0.021059782608695652,0.31997282608695654,0.007472826086956522,0.44565217391304346,0.0006793478260869565,0.042798913043478264,50000,,,,,,,,,0.11,0.6,1,1.2,0,2.0,1.0,0.0
