batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
982526,0,default,5000,0.6585527658462524,0.3964785039424896,1.0519130945564357e-17,0.9999650418758392,0.9999998807907104,0.6983662843704224,0.2661151885986328,0.02640596590936184,0.9859903156757355,1.0,5000,,,,,,,,,0.619587983349435,0.18902897307133937,0.5090317130088806,0.8896980285644531,0.054743148386478424,0.4678307810446901,0.5691446842525979,0.26298960831334933,0.01598721023181455,0.38369304556354916,0.0015987210231814548,0.03117505995203837,9.0,0.1,1,1.2,0,2.0,1.0,0.0
982526,1,default,5000,0.6752129793167114,0.3911665976047516,4.05719265472726e-06,0.9999872446060181,0.9999999403953552,0.6957588791847229,0.26706716418266296,0.016767876222729683,0.9831463992595673,0.9990975856781006,5000,,,,,,,,,0.6251806549841075,0.18186502129965615,0.4946146607398987,0.854483425617218,0.05523925647139549,0.45681703259865436,0.5771382893685052,0.2653876898481215,0.042366107114308556,0.3645083932853717,0.0031974420463629096,0.03357314148681055,9.0,0.1,1,1.2,0,2.0,1.0,0.0
777686,0,default,5000,0.6251246929168701,0.40410178899765015,4.800607911192856e-08,0.9999786913394928,0.9999995231628418,0.6987165808677673,0.26626795530319214,0.017260717228055,0.9855543076992035,0.9999728798866272,5000,,,,,,,,,0.6225449094335905,0.18736889284987704,0.5050692558288574,0.9056967496871948,0.05409364402294159,0.4854955244451117,0.5299760191846523,0.26778577138289367,0.016786570743405275,0.3932853717026379,0.0015987210231814548,0.03357314148681055,9.0,0.1,1,1.2,0,2.0,1.0,0.0
777686,1,default,5000,0.6372862458229065,0.40014520287513733,3.7580656453428674e-07,0.9999626576900482,0.9999999403953552,0.6988391280174255,0.26563650369644165,0.014923781156539917,0.9855910539627075,0.998051643371582,5000,,,,,,,,,0.6261449853340976,0.1847020848800555,0.4929218590259552,0.8970311284065247,0.053645059466362,0.4758004969541284,0.5739408473221422,0.2829736211031175,0.019184652278177457,0.3980815347721823,0.0007993605115907274,0.03437250199840128,9.0,0.1,1,1.2,0,2.0,1.0,0.0
280385,0,default,5000,0.6649202704429626,0.39346879720687866,1.5695462707299157e-06,0.999975860118866,0.9999998807907104,0.6945175528526306,0.26418450474739075,0.02528766542673111,0.9832846522331238,0.9992720484733582,5000,,,,,,,,,0.6240222814271776,0.18593640366163394,0.5069940686225891,0.8512633442878723,0.05392706021666527,0.46824017773679405,0.5715427657873701,0.2717825739408473,0.019984012789768184,0.3796962430055955,0.0031974420463629096,0.027977617905675458,9.0,0.1,1,1.2,0,2.0,1.0,0.0
280385,1,default,5000,0.6570726633071899,0.39412325620651245,1.5931691729753616e-12,0.9999718368053436,0.9999998211860657,0.6979511976242065,0.2641335427761078,0.018303925171494484,0.9845567941665649,0.9999993443489075,5000,,,,,,,,,0.6247399012676532,0.1901172195550482,0.49678748846054077,0.8898761868476868,0.05363762006163597,0.47379341862982605,0.5475619504396483,0.2701838529176659,0.02238209432454037,0.38928856914468424,0.0015987210231814548,0.03996802557953637,9.0,0.1,1,1.2,0,2.0,1.0,0.0
135048,0,default,5000,0.6645411849021912,0.395418256521225,1.0798149483945418e-12,0.9999769926071167,0.9999999403953552,0.696270227432251,0.2675623893737793,0.01576251909136772,0.9837900102138519,0.9999991655349731,5000,,,,,,,,,0.6207876668797789,0.18297093352394106,0.5095465779304504,0.873980700969696,0.05482443794608116,0.46060758535947494,0.5707434052757794,0.26298960831334933,0.02877697841726619,0.38049560351718625,0.0015987210231814548,0.03117505995203837,9.0,0.1,1,1.2,0,2.0,1.0,0.0
135048,1,default,5000,0.6671300530433655,0.39648815989494324,1.1267117881047506e-12,0.9999813735485077,0.9999995827674866,0.6936201453208923,0.2712259888648987,0.014186481013894081,0.9852020442485809,0.9999992251396179,5000,,,,,,,,,0.6270947336054725,0.18550286521582562,0.4943559169769287,0.8959170579910278,0.053839996457099915,0.44333788848219274,0.5699440447641887,0.2829736211031175,0.01598721023181455,0.38848920863309355,0.0031974420463629096,0.045563549160671464,9.0,0.1,1,1.2,0,2.0,1.0,0.0
691205,0,default,5000,0.6712507605552673,0.38795822858810425,5.22097761859186e-05,0.9999696910381317,0.9999996423721313,0.698110818862915,0.2643529176712036,0.018567005172371864,0.9825187921524048,0.998289167881012,5000,,,,,,,,,0.623750347694714,0.1808157750398687,0.4919455051422119,0.911001980304718,0.05424216017127037,0.44258870711910436,0.5963229416466826,0.2685851318944844,0.013589128697042365,0.3669064748201439,0.0015987210231814548,0.035171862509992005,9.0,0.1,1,1.2,0,2.0,1.0,0.0
691205,1,default,5000,0.6495492458343506,0.40046849846839905,8.45178220743037e-08,0.9999575316905975,0.9999998211860657,0.7007592916488647,0.2622406482696533,0.013969066552817822,0.9856390058994293,0.9999998807907104,5000,,,,,,,,,0.6197656136479595,0.1857865930003254,0.5149100422859192,0.8780298233032227,0.05522092804312706,0.4791184407978994,0.5691446842525979,0.2621902478017586,0.03117505995203837,0.38369304556354916,0.0015987210231814548,0.019984012789768184,9.0,0.1,1,1.2,0,2.0,1.0,0.0
222853,0,default,5000,0.6540718674659729,0.3991125822067261,8.076750531403609e-13,0.9999646544456482,0.9999999403953552,0.6929498910903931,0.27208375930786133,0.01675538346171379,0.9866539537906647,0.9999991655349731,5000,,,,,,,,,0.6288433459689386,0.18802389842630693,0.48899298906326294,0.8835570216178894,0.05355427414178848,0.4719440671673929,0.580335731414868,0.290167865707434,0.029576338928856916,0.40367705835331735,0.0,0.03357314148681055,9.0,0.1,1,1.2,0,2.0,1.0,0.0
222853,1,default,5000,0.6592087149620056,0.39613088965415955,1.1406294560236668e-17,0.9999657869338989,0.9999999403953552,0.703227162361145,0.2590312063694,0.02733888104557991,0.9868195652961731,1.0,5000,,,,,,,,,0.6217397144324869,0.18141381395441272,0.4933191239833832,0.9090996980667114,0.054692305624485016,0.4610040881912962,0.5755395683453237,0.26298960831334933,0.01598721023181455,0.36930455635491605,0.0015987210231814548,0.03677058353317346,9.0,0.1,1,1.2,0,2.0,1.0,0.0
873374,0,default,5000,0.6772550940513611,0.391196072101593,1.3302512797963573e-06,0.9999742805957794,0.9999997615814209,0.6961063146591187,0.2663134038448334,0.016993632540106773,0.983953446149826,0.9999159574508667,5000,,,,,,,,,0.6252257573090011,0.1906733546611031,0.49710318446159363,0.8807880282402039,0.053638704121112823,0.45113010225958267,0.5947242206235012,0.2733812949640288,0.01838529176658673,0.39408473221422863,0.0015987210231814548,0.037569944044764186,9.0,0.1,1,1.2,0,2.0,1.0,0.0
873374,1,default,5000,0.6587072014808655,0.39756742119789124,1.0687868345899662e-17,0.9999715685844421,0.9999995827674866,0.702364981174469,0.26184695959091187,0.021488621830940247,0.9839516282081604,1.0,5000,,,,,,,,,0.6228977563283998,0.18520836781198546,0.4908748269081116,0.9145318269729614,0.05416395515203476,0.45338472251599427,0.5699440447641887,0.26139088729016785,0.017585931254996003,0.37170263788968827,0.0007993605115907274,0.03996802557953637,9.0,0.1,1,1.2,0,2.0,1.0,0.0
785578,1,default,5000,0.6766160726547241,0.3903323709964752,1.4466926359091303e-06,0.9999841749668121,0.9999998807907104,0.69425368309021,0.2691856324672699,0.018731867894530296,0.9869075417518616,0.9996331930160522,5000,,,,,,,,,0.6251862984624126,0.18511281036009516,0.504874587059021,0.8747792840003967,0.05391841381788254,0.4508291095520163,0.5723421262989609,0.2765787370103917,0.030375699440447643,0.3876898481215028,0.0015987210231814548,0.04316546762589928,9.0,0.1,1,1.2,0,2.0,1.0,0.0
785578,0,default,5000,0.6387820243835449,0.40258410573005676,6.650891748449794e-08,0.9999578893184662,0.9999996423721313,0.6990612149238586,0.2628953754901886,0.00741251464933157,0.9840348660945892,0.9999728202819824,5000,,,,,,,,,0.6227153522743405,0.1834146085036702,0.4963815212249756,0.8790358304977417,0.05397011712193489,0.48147652732382573,0.5451638689048761,0.2733812949640288,0.026378896882494004,0.381294964028777,0.0015987210231814548,0.029576338928856916,9.0,0.1,1,1.2,0,2.0,1.0,0.0
877868,1,default,5000,0.6868928670883179,0.3860017657279968,3.9207720874401275e-06,0.9999880492687225,0.9999998807907104,0.6939361691474915,0.27049702405929565,0.011794631369411945,0.9850251972675323,0.9998432993888855,5000,,,,,,,,,0.6275456030544141,0.1891932031774822,0.49134203791618347,0.8591380715370178,0.053856659680604935,0.44195264251642136,0.5787370103916867,0.2805755395683453,0.03117505995203837,0.39408473221422863,0.0031974420463629096,0.04636290967226219,9.0,0.1,1,1.2,0,2.0,1.0,0.0
877868,0,default,5000,0.6802799105644226,0.38742950558662415,2.3122715901990887e-06,0.9999837875366211,0.9999997615814209,0.6947879195213318,0.26633089780807495,0.009527928195893764,0.9853827655315399,0.9999288320541382,5000,,,,,,,,,0.6252005310367337,0.1880107971801517,0.4981697201728821,0.861221969127655,0.054044369608163834,0.453649439164054,0.5811350919264588,0.27817745803357313,0.02877697841726619,0.39168665067945646,0.002398081534772182,0.042366107114308556,9.0,0.1,1,1.2,0,2.0,1.0,0.0
143207,1,default,5000,0.6515420079231262,0.3991925120353699,2.608251392643979e-10,0.9999852180480957,0.9999999403953552,0.69660484790802,0.26942187547683716,0.017379876226186752,0.9848098158836365,0.9999952912330627,5000,,,,,,,,,0.624850823867807,0.19052932031138145,0.5008190870285034,0.8896109461784363,0.05414903163909912,0.4605234903588647,0.5627498001598721,0.2741806554756195,0.019984012789768184,0.39168665067945646,0.0015987210231814548,0.04396482813749001,9.0,0.1,1,1.2,0,2.0,1.0,0.0
