batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
250709,0,default,5000,0.00035304794437251985,0.003937649540603161,5.749522023787777e-19,0.0003940830647479743,0.09359872341156006,0.7006354331970215,0.2611859440803528,0.01730520837008953,0.9837542176246643,0.9999991655349731,5000,,,,,,,,,0.6249466018377543,0.181943128847888,0.49411487579345703,0.8911096453666687,0.05428679659962654,0.4661661238795955,0.0,0.2773780975219824,0.011191047162270184,0.38928856914468424,0.0007993605115907274,0.03597122302158273,0.11,0.6,1,1.2,0,2.0,1.0,0.0
197641,0,default,5000,0.0003017779963556677,0.002634976990520954,5.749522023787777e-19,0.000363857121556066,0.05289922654628754,0.6999382972717285,0.2622665464878082,0.018034080043435097,0.9854464828968048,0.9999993443489075,5000,,,,,,,,,0.6205943066010372,0.18590152321946002,0.5092008113861084,0.9079784750938416,0.05361476168036461,0.46116205516525716,0.0,0.2541966426858513,0.014388489208633094,0.37090327737809753,0.0,0.037569944044764186,0.11,0.6,1,1.2,0,2.0,1.0,0.0
975876,0,default,5000,0.00034439298906363547,0.0029585757292807102,5.749522023787777e-19,0.0003488030779408291,0.06300334632396698,0.701056182384491,0.26087185740470886,0.01675347611308098,0.983949601650238,1.0,5000,,,,,,,,,0.6219646973813847,0.18230500949089687,0.49632301926612854,0.8970940709114075,0.05427630618214607,0.4540898706719315,0.0,0.26458832933653076,0.01598721023181455,0.37410071942446044,0.0015987210231814548,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
281767,0,default,5000,0.0007326905615627766,0.006276188883930445,5.749522023787777e-19,0.0010774692636914551,0.0978819951415062,0.6931933760643005,0.26681554317474365,0.015915457159280777,0.9840695559978485,1.0,5000,,,,,,,,,0.6290387186072142,0.18025440289685,0.487868994474411,0.8532463908195496,0.05532706901431084,0.4411852839518246,0.0,0.28936850519584334,0.029576338928856916,0.38689048760991207,0.002398081534772182,0.0495603517186251,0.11,0.6,1,1.2,0,2.0,1.0,0.0
161946,0,default,5000,0.0006135911680757999,0.0051856497302651405,1.8727140369304788e-15,0.0005116553802508861,0.1254941076040268,0.6936051249504089,0.26839128136634827,0.012988789938390255,0.9853411614894867,0.999197244644165,5000,,,,,,,,,0.6251947709458242,0.18412810486973274,0.4944087564945221,0.8712420463562012,0.05464012548327446,0.44746546702404366,0.0,0.28457234212629895,0.03597122302158273,0.38848920863309355,0.0,0.03597122302158273,0.11,0.6,1,1.2,0,2.0,1.0,0.0
735838,0,default,5000,0.0003501816827338189,0.0035379331093281507,5.749522023787777e-19,0.0003690021549118683,0.0469883494079113,0.6940059661865234,0.27038225531578064,0.007863381877541542,0.9850742816925049,0.9999991655349731,5000,,,,,,,,,0.6218222571457985,0.18548509473924538,0.5107424259185791,0.8785069584846497,0.05471602827310562,0.46598881870645176,0.0,0.26458832933653076,0.023181454836131096,0.37569944044764186,0.002398081534772182,0.030375699440447643,0.11,0.6,1,1.2,0,2.0,1.0,0.0
620418,0,default,5000,0.0002531861246097833,0.0022792466916143894,1.822828285611821e-14,0.0003248896973673254,0.05027075111865997,0.7017689347267151,0.2645191550254822,0.02188405767083168,0.9842685759067535,0.9996404051780701,5000,,,,,,,,,0.6192020705039744,0.18662879686325104,0.506976842880249,0.9044866561889648,0.05520234256982803,0.47261994714914957,0.0,0.26618705035971224,0.02238209432454037,0.38369304556354916,0.0007993605115907274,0.029576338928856916,0.11,0.6,1,1.2,0,2.0,1.0,0.0
367765,0,default,5000,0.0006372368661686778,0.005669404286891222,3.009911249277422e-14,0.0007126989075914025,0.11942949146032333,0.6935533285140991,0.26893487572669983,0.026814255863428116,0.9854137599468231,0.9999030232429504,5000,,,,,,,,,0.6258772372198905,0.18237751240911879,0.4982912242412567,0.8605092763900757,0.05454206094145775,0.44811036749549366,0.0,0.2773780975219824,0.03677058353317346,0.3764988009592326,0.002398081534772182,0.03916866506794564,0.11,0.6,1,1.2,0,2.0,1.0,0.0
476848,0,default,5000,0.000552277488168329,0.005300185643136501,5.749522023787777e-19,0.00034037504519801587,0.15829353034496307,0.698597252368927,0.2678833603858948,0.019372977316379547,0.9867932796478271,0.9999998807907104,5000,,,,,,,,,0.6221516729354096,0.18155484094079188,0.5054107904434204,0.9065327644348145,0.05551205575466156,0.4533897320764864,0.0,0.26458832933653076,0.023181454836131096,0.37410071942446044,0.0031974420463629096,0.02717825739408473,0.11,0.6,1,1.2,0,2.0,1.0,0.0
600293,0,default,5000,0.0006175843300297856,0.0059342170134186745,6.0755183029686036e-15,0.0005942140123806894,0.09816115349531174,0.6947765350341797,0.26595211029052734,0.01633678935468197,0.9854691028594971,0.9999997019767761,5000,,,,,,,,,0.6268247451237161,0.18559344498242195,0.49538537859916687,0.860523521900177,0.0547625906765461,0.44596427362367547,0.0,0.2797761790567546,0.019184652278177457,0.37889688249400477,0.0,0.03437250199840128,0.11,0.6,1,1.2,0,2.0,1.0,0.0
