batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
379587,8,default,10000,0.009329942055046558,0.030233129858970642,2.5737750819487815e-10,0.05725865773856635,0.29140228033065796,0.6201184391975403,0.1268259882926941,0.3058873116970062,0.8214174509048462,0.9089381098747253,0.6629522249415204,0.18003972734343357,0.493284672498703,0.9340564012527466,0.052943650633096695,0.4254949341902601,0.012587412587412588,0.3167832167832168,0.006293706293706294,0.4167832167832168,0.0,0.046153846153846156,10000,,,,,,,,,0.11,0.6,1,1.2,0,2.0,1.0,0.0
