batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
984776,4,default,5000,0.007216878701001406,0.023950448259711266,4.10525764493741e-08,0.03605388104915619,0.23143726587295532,0.6202715039253235,0.1286649852991104,0.2956644296646118,0.8160435855388641,0.9482190012931824,5000,,,,,,,,,0.6632288577411768,0.18468362797619653,0.4962548017501831,0.9433581233024597,0.05459388718008995,0.46514894111829397,0.007993605115907274,0.3053557154276579,0.0031974420463629096,0.4172661870503597,0.003996802557953637,0.03677058353317346,0.11,0.6,1,1.2,0,2.0,1.0,0.0
984776,1,default,5000,0.008438928984105587,0.029713796451687813,5.399531488592402e-09,0.0358789786696434,0.39943280816078186,0.6215559840202332,0.12470553070306778,0.296963632106781,0.8215846717357635,0.9277657270431519,5000,,,,,,,,,0.6624619699210572,0.1857873212604876,0.4974277913570404,0.9536288976669312,0.05422087013721466,0.4456487385266506,0.007194244604316547,0.2981614708233413,0.0,0.4108713029576339,0.004796163069544364,0.0407673860911271,0.11,0.6,1,1.2,0,2.0,1.0,0.0
984776,0,default,5000,0.006325904279947281,0.020473917946219444,3.586036712022178e-07,0.029098558239638805,0.24706844985485077,0.6182859539985657,0.1241660788655281,0.2920345664024353,0.8158415853977203,0.9122215509414673,5000,,,,,,,,,0.661474734068298,0.18190456851914324,0.5027205944061279,0.9278725385665894,0.054208554327487946,0.4893731305031009,0.004796163069544364,0.2869704236610711,0.0007993605115907274,0.4044764188649081,0.003996802557953637,0.025579536370903277,0.11,0.6,1,1.2,0,2.0,1.0,0.0
984776,3,default,5000,0.005795466247946024,0.018010590225458145,9.292872249488937e-08,0.031697286292910576,0.20762433111667633,0.6212764978408813,0.12439906597137451,0.33671408891677856,0.8185639679431915,0.920663595199585,5000,,,,,,,,,0.6623366954896471,0.18437819296282035,0.49982747435569763,0.964628279209137,0.053846199065446854,0.4699386229913914,0.008792965627498001,0.2949640287769784,0.0,0.40687450039968026,0.0015987210231814548,0.02158273381294964,0.11,0.6,1,1.2,0,2.0,1.0,0.0
984776,2,default,5000,0.005802766885608435,0.02019752934575081,2.626057149512917e-10,0.032750412821769714,0.41157710552215576,0.6224279999732971,0.12631924450397491,0.32239094376564026,0.8277467489242554,0.9487929344177246,5000,,,,,,,,,0.663751687148778,0.18170631764608824,0.48784223198890686,0.9684147238731384,0.05350050330162048,0.482097618619455,0.007194244604316547,0.31254996003197444,0.0,0.407673860911271,0.0015987210231814548,0.032773780975219824,0.11,0.6,1,1.2,0,2.0,1.0,0.0
273826,0,default,5000,0.007429396267980337,0.024153288453817368,1.1206306065394966e-12,0.038106322288513184,0.28641948103904724,0.6219888925552368,0.12612049281597137,0.29095447063446045,0.8292625844478607,0.8959488868713379,5000,,,,,,,,,0.6629261831394869,0.18496867096107455,0.4903765916824341,0.947313129901886,0.05434079095721245,0.4487633575630604,0.005595523581135092,0.3173461231015188,0.0,0.42046362909672264,0.0031974420463629096,0.035171862509992005,0.11,0.6,1,1.2,0,2.0,1.0,0.0
273826,4,default,5000,0.005612912122160196,0.017814915627241135,2.2036260816094e-07,0.033769749104976654,0.2647457718849182,0.6204549074172974,0.12499561905860901,0.30527159571647644,0.8228650391101837,0.9303459525108337,5000,,,,,,,,,0.6641579122899725,0.1805375042387894,0.5033192038536072,0.9515434503555298,0.053803976625204086,0.483739102344147,0.007194244604316547,0.3149480415667466,0.002398081534772182,0.4228617106314948,0.0015987210231814548,0.03117505995203837,0.11,0.6,1,1.2,0,2.0,1.0,0.0
273826,1,default,5000,0.005255968309938908,0.018948625773191452,7.308622684831789e-08,0.030194674618542194,0.25333479046821594,0.6197566390037537,0.1295449584722519,0.2940467596054077,0.8327688574790955,0.916167676448822,5000,,,,,,,,,0.6636807079747807,0.18943849752209357,0.5046077966690063,0.9393803477287292,0.05378984287381172,0.5009440841997485,0.007194244604316547,0.31894484412470026,0.0,0.4404476418864908,0.0015987210231814548,0.025579536370903277,0.11,0.6,1,1.2,0,2.0,1.0,0.0
273826,3,default,5000,0.008341440930962563,0.02657862938940525,1.4660504632502125e-07,0.04898222163319588,0.359282523393631,0.619868814945221,0.1278630942106247,0.30166006088256836,0.8194602131843567,0.9394742250442505,5000,,,,,,,,,0.6632784644095636,0.1830863911795056,0.49913740158081055,0.9257122874259949,0.05479792132973671,0.44646899116975214,0.010391686650679457,0.3069544364508393,0.0007993605115907274,0.42046362909672264,0.0007993605115907274,0.051159072741806554,0.11,0.6,1,1.2,0,2.0,1.0,0.0
273826,2,default,5000,0.0077219330705702305,0.02614731714129448,5.135480591889063e-07,0.03749373368918896,0.5422372817993164,0.6188164353370667,0.12735427916049957,0.29418089985847473,0.8294639885425568,0.9481151103973389,5000,,,,,,,,,0.6634943325647252,0.18868889569074368,0.5013704895973206,0.9318763613700867,0.054254062473773956,0.45634199361347383,0.006394884092725819,0.3205435651478817,0.0007993605115907274,0.4460431654676259,0.0031974420463629096,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
674328,0,default,5000,0.00547006307169795,0.017143364995718002,2.1304884967321414e-07,0.030347172170877457,0.1919218897819519,0.6218494772911072,0.12513062357902527,0.2979598939418793,0.8146677315235138,0.9272888898849487,5000,,,,,,,,,0.6628193014579045,0.18132326829885065,0.4993549585342407,0.9626380801200867,0.053192514926195145,0.490710902683285,0.007993605115907274,0.290167865707434,0.0007993605115907274,0.40367705835331735,0.0007993605115907274,0.026378896882494004,0.11,0.6,1,1.2,0,2.0,1.0,0.0
674328,1,default,5000,0.006670498754829168,0.022021565586328506,7.853095951304567e-08,0.03458378463983536,0.5067121386528015,0.6200242042541504,0.12687334418296814,0.30570122599601746,0.8284085392951965,0.9144121408462524,5000,,,,,,,,,0.6620317361861777,0.18077683854725088,0.5009675621986389,0.9573202729225159,0.0539604015648365,0.4558180324780903,0.011191047162270184,0.29096722621902477,0.0,0.3964828137490008,0.0007993605115907274,0.03597122302158273,0.11,0.6,1,1.2,0,2.0,1.0,0.0
674328,3,default,5000,0.005102800205349922,0.017082454636693,2.819361966110989e-10,0.027879217639565468,0.13560117781162262,0.6205604076385498,0.12452702224254608,0.28379496932029724,0.824176162481308,0.9119059443473816,5000,,,,,,,,,0.6619383654863142,0.19122437632392222,0.5081531405448914,0.9623334407806396,0.0532345287501812,0.5089412637986988,0.004796163069544364,0.3037569944044764,0.0007993605115907274,0.4324540367705835,0.0007993605115907274,0.016786570743405275,0.11,0.6,1,1.2,0,2.0,1.0,0.0
674328,4,default,5000,0.00696961535140872,0.0253041572868824,3.0387764127226546e-07,0.0312523627653718,0.21012793481349945,0.6185314655303955,0.12432512640953064,0.3297211229801178,0.8212277889251709,0.9035137891769409,5000,,,,,,,,,0.6626234609160206,0.18466762120486638,0.4966813623905182,0.9470643997192383,0.05393573269248009,0.47070582522835724,0.004796163069544364,0.30775379696243005,0.0,0.4196642685851319,0.002398081534772182,0.032773780975219824,0.11,0.6,1,1.2,0,2.0,1.0,0.0
674328,2,default,5000,0.005996346473693848,0.020134933292865753,4.223837777317385e-07,0.036520183086395264,0.2965993285179138,0.6220496296882629,0.12693636119365692,0.314034640789032,0.8258299231529236,0.8987399935722351,5000,,,,,,,,,0.6613885290045246,0.19024795684101314,0.5066896677017212,0.9670338034629822,0.05387188494205475,0.4757215297903023,0.009592326139088728,0.30455635491606714,0.0007993605115907274,0.42206235011990406,0.0015987210231814548,0.04476418864908074,0.11,0.6,1,1.2,0,2.0,1.0,0.0
644879,4,default,5000,0.006627803202718496,0.022270090878009796,3.4161098949603286e-10,0.03930720500648022,0.2324160635471344,0.6179070472717285,0.1259409338235855,0.2906528413295746,0.8243541419506073,0.935454249382019,5000,,,,,,,,,0.6652321193715651,0.19096755433590715,0.49390488862991333,0.9436762928962708,0.05504437908530235,0.4668689888859574,0.007194244604316547,0.31894484412470026,0.0,0.44684252597921664,0.0007993605115907274,0.03677058353317346,0.11,0.6,1,1.2,0,2.0,1.0,0.0
644879,2,default,5000,0.0060118744149804115,0.019919054582715034,4.6994736635497247e-07,0.0315394876524806,0.23384366929531097,0.6197216510772705,0.12729474902153015,0.28345102071762085,0.8293534517288208,0.9103875756263733,5000,,,,,,,,,0.662798124585125,0.18620780643019486,0.5013876557350159,0.9428586959838867,0.054459959268569946,0.4829049326618463,0.007194244604316547,0.30775379696243005,0.0007993605115907274,0.4196642685851319,0.0007993605115907274,0.03357314148681055,0.11,0.6,1,1.2,0,2.0,1.0,0.0
644879,3,default,5000,0.007592781912535429,0.02537616528570652,6.017522764523164e-07,0.03773998282849789,0.43804240226745605,0.6208484768867493,0.1257191002368927,0.31165772676467896,0.823241263628006,0.931728720664978,5000,,,,,,,,,0.6613331820181519,0.18767108500654137,0.5050265192985535,0.9471690058708191,0.05401613190770149,0.4604173276063835,0.005595523581135092,0.3005595523581135,0.0015987210231814548,0.43005595523581136,0.0031974420463629096,0.03836930455635491,0.11,0.6,1,1.2,0,2.0,1.0,0.0
644879,1,default,5000,0.006391976960003376,0.021808747202157974,1.8501479814858612e-07,0.03101529460400343,0.45029202103614807,0.6200171709060669,0.1260189414024353,0.29345735907554626,0.8174804449081421,0.9169995188713074,5000,,,,,,,,,0.6618828145767763,0.19161841073444194,0.5120495557785034,0.9360914826393127,0.05316146835684776,0.4901534729213979,0.007993605115907274,0.29096722621902477,0.0,0.40927258193445243,0.0,0.03117505995203837,0.11,0.6,1,1.2,0,2.0,1.0,0.0
644879,0,default,5000,0.008242611773312092,0.03046136163175106,1.917441552756749e-11,0.04039863497018814,0.4649888575077057,0.6187308430671692,0.12693031132221222,0.2925264239311218,0.8215191662311554,0.92482990026474,5000,,,,,,,,,0.6649003203490751,0.18692439127064642,0.49353504180908203,0.9467533230781555,0.05436747893691063,0.4496979174609158,0.006394884092725819,0.3213429256594724,0.0,0.43325339728217427,0.0015987210231814548,0.042366107114308556,0.11,0.6,1,1.2,0,2.0,1.0,0.0
343031,0,default,5000,0.0062993355095386505,0.02290426567196846,3.176414633301568e-15,0.03657856956124306,0.42258256673812866,0.621418833732605,0.125784769654274,0.27366819977760315,0.8309229016304016,0.935035228729248,5000,,,,,,,,,0.6630563017466276,0.18977328698848933,0.49794802069664,0.9514060616493225,0.05352726951241493,0.4868976984102894,0.004796163069544364,0.30135891286970423,0.0,0.40687450039968026,0.0031974420463629096,0.037569944044764186,0.11,0.6,1,1.2,0,2.0,1.0,0.0
343031,2,default,5000,0.0068509276024997234,0.024245426058769226,2.384752519901667e-07,0.039917195215821266,0.41299015283584595,0.6207699179649353,0.12721598148345947,0.27864259481430054,0.8281751275062561,0.9465767741203308,5000,,,,,,,,,0.6631863047178986,0.1830818967070673,0.4947550892829895,0.9468191266059875,0.054125040769577026,0.46292477594424253,0.007993605115907274,0.31414868105515587,0.0,0.4132693844924061,0.0031974420463629096,0.03916866506794564,0.11,0.6,1,1.2,0,2.0,1.0,0.0
343031,4,default,5000,0.006104407366365194,0.02098522149026394,3.940940642262669e-15,0.03732912056148052,0.28111669421195984,0.621001660823822,0.12765945494174957,0.2623514235019684,0.8236683309078217,0.9208155870437622,5000,,,,,,,,,0.6631523153478864,0.194323777384387,0.5002884268760681,0.9677974581718445,0.05287698656320572,0.4840161687181555,0.009592326139088728,0.31414868105515587,0.003996802557953637,0.45003996802557955,0.0015987210231814548,0.02478017585931255,0.11,0.6,1,1.2,0,2.0,1.0,0.0
343031,3,default,5000,0.005448338575661182,0.018784180283546448,8.341043411519422e-08,0.02648595254868269,0.18450847268104553,0.6221177577972412,0.12510108947753906,0.2990790903568268,0.8283108472824097,0.9337402582168579,5000,,,,,,,,,0.6635588002528885,0.17890184465523998,0.499348908662796,0.9513288736343384,0.05373531952500343,0.48859507325838664,0.006394884092725819,0.29896083133493206,0.0015987210231814548,0.4052757793764988,0.0,0.027977617905675458,0.11,0.6,1,1.2,0,2.0,1.0,0.0
343031,1,default,5000,0.007568534929305315,0.02629167214035988,8.896117975609741e-08,0.03663434833288193,0.4105897843837738,0.618851363658905,0.12848518788814545,0.29998624324798584,0.8238265812397003,0.9350304007530212,5000,,,,,,,,,0.6634655637230328,0.18413245593659722,0.4966018497943878,0.931833028793335,0.053990889340639114,0.467881189841352,0.003996802557953637,0.31414868105515587,0.002398081534772182,0.4196642685851319,0.0007993605115907274,0.035171862509992005,0.11,0.6,1,1.2,0,2.0,1.0,0.0
957852,4,default,5000,0.007414061576128006,0.0269306730479002,6.416361202354892e-07,0.03565727360546589,0.31646209955215454,0.6196495890617371,0.12967213988304138,0.29733750224113464,0.8343841731548309,0.931614100933075,5000,,,,,,,,,0.665030627037219,0.1834222667142797,0.48515674471855164,0.9361849427223206,0.05329285189509392,0.46449948943925085,0.015187849720223821,0.32533972821742607,0.002398081534772182,0.4324540367705835,0.0015987210231814548,0.032773780975219824,0.11,0.6,1,1.2,0,2.0,1.0,0.0
957852,3,default,5000,0.007213984616100788,0.024798598140478134,9.391385447088396e-08,0.03942807763814926,0.34705057740211487,0.6189911961555481,0.12621930241584778,0.3163372278213501,0.8205563426017761,0.9008098244667053,5000,,,,,,,,,0.6646393812912926,0.18510894620367305,0.4891901910305023,0.9462755918502808,0.05434393882751465,0.46214347187852894,0.011191047162270184,0.32214228617106316,0.0,0.4308553157474021,0.0007993605115907274,0.04156674660271783,0.11,0.6,1,1.2,0,2.0,1.0,0.0
957852,0,default,5000,0.006702284794300795,0.02311776950955391,1.0241818415579473e-07,0.03607757017016411,0.343275785446167,0.618706464767456,0.1262023001909256,0.30813300609588623,0.8166300058364868,0.9224826097488403,5000,,,,,,,,,0.6644430147181694,0.17721913512277396,0.49452781677246094,0.9282392263412476,0.05285370722413063,0.47587908828006814,0.006394884092725819,0.3029576338928857,0.0015987210231814548,0.39728217426059154,0.002398081534772182,0.032773780975219824,0.11,0.6,1,1.2,0,2.0,1.0,0.0
957852,2,default,5000,0.0072451201267540455,0.024115517735481262,3.1733069505435196e-09,0.03901020064949989,0.35350966453552246,0.6198689341545105,0.1259031444787979,0.3086368441581726,0.8190456330776215,0.9239335656166077,5000,,,,,,,,,0.6620010353630776,0.1882077426973285,0.5118952393531799,0.9395961761474609,0.05330740287899971,0.46300578903011175,0.006394884092725819,0.2885691446842526,0.0007993605115907274,0.4148681055155875,0.0015987210231814548,0.04636290967226219,0.11,0.6,1,1.2,0,2.0,1.0,0.0
957852,1,default,5000,0.005642548203468323,0.02031710557639599,1.0270503025822109e-07,0.038611019030213356,0.24350377917289734,0.6201459169387817,0.1271284818649292,0.3085377812385559,0.8248358964920044,0.9121989011764526,5000,,,,,,,,,0.6633536256283974,0.19180585073988188,0.49365028738975525,0.9377926588058472,0.053952865302562714,0.5010074280786048,0.007194244604316547,0.3173461231015188,0.0,0.4292565947242206,0.002398081534772182,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
716409,3,default,5000,0.005986485630273819,0.019787883386015892,9.449414051232452e-07,0.030501908622682095,0.4677791893482208,0.6173811554908752,0.12821857631206512,0.28726470470428467,0.8237994909286499,0.9173375368118286,5000,,,,,,,,,0.6621632187677134,0.18630783611910684,0.5077624320983887,0.9321743845939636,0.055065784603357315,0.49500759391968013,0.004796163069544364,0.30455635491606714,0.0015987210231814548,0.41886490807354115,0.0,0.027977617905675458,0.11,0.6,1,1.2,0,2.0,1.0,0.0
716409,1,default,5000,0.0071488069370388985,0.023539038375020027,2.8892557679682795e-07,0.03265629708766937,0.32683467864990234,0.6204822063446045,0.12245596945285797,0.33310288190841675,0.8166967630386353,0.9197596907615662,5000,,,,,,,,,0.6611720385025445,0.17721563940788856,0.5080678462982178,0.9484676718711853,0.05454479902982712,0.45927720933074623,0.010391686650679457,0.2885691446842526,0.0015987210231814548,0.3964828137490008,0.0007993605115907274,0.03357314148681055,0.11,0.6,1,1.2,0,2.0,1.0,0.0
716409,2,default,5000,0.006383207160979509,0.023753682151436806,8.045783062016199e-08,0.02977665141224861,0.29613974690437317,0.6199438571929932,0.12599338591098785,0.31743323802948,0.8257990479469299,0.9110346436500549,5000,,,,,,,,,0.6633351866861613,0.1852510753184334,0.50175940990448,0.9480493664741516,0.05418499559164047,0.4871122380857245,0.002398081534772182,0.30775379696243005,0.0,0.434052757793765,0.0007993605115907274,0.03677058353317346,0.11,0.6,1,1.2,0,2.0,1.0,0.0
716409,4,default,5000,0.005668495781719685,0.019898930564522743,3.261206582561016e-10,0.024505951441824436,0.2918616533279419,0.6226059794425964,0.1266220510005951,0.3116956353187561,0.8268672823905945,0.9307059645652771,5000,,,,,,,,,0.6609070897340584,0.18141927290902085,0.5155062675476074,0.9662904739379883,0.05400093272328377,0.482866932951036,0.003996802557953637,0.2973621103117506,0.0,0.4084732214228617,0.0015987210231814548,0.030375699440447643,0.11,0.6,1,1.2,0,2.0,1.0,0.0
716409,0,default,5000,0.005490334704518318,0.021229002624750137,4.756958205121009e-08,0.03044508397579193,0.6758471727371216,0.6214914321899414,0.12983347475528717,0.2201399952173233,0.8308785557746887,0.9424808621406555,5000,,,,,,,,,0.6617171853232822,0.19179919639492124,0.5067638754844666,0.9513461589813232,0.05352402478456497,0.5133717306500611,0.008792965627498001,0.29576338928856916,0.0007993605115907274,0.434052757793765,0.0007993605115907274,0.019184652278177457,0.11,0.6,1,1.2,0,2.0,1.0,0.0
142368,1,default,5000,0.006009033415466547,0.021736182272434235,8.33109083941963e-08,0.026255033910274506,0.2962636649608612,0.6193530559539795,0.125671848654747,0.295135498046875,0.8213501870632172,0.9531576037406921,5000,,,,,,,,,0.6653737933706227,0.18138227119408087,0.48929595947265625,0.9498609900474548,0.05427108332514763,0.4862297873416965,0.007993605115907274,0.3301358912869704,0.0,0.4276578737010392,0.0015987210231814548,0.02717825739408473,0.11,0.6,1,1.2,0,2.0,1.0,0.0
142368,0,default,5000,0.006416375748813152,0.023242326453328133,2.9566950843218365e-07,0.02942532394081354,0.3363121449947357,0.6203088760375977,0.1283823549747467,0.27850815653800964,0.8237651288509369,0.9308604001998901,5000,,,,,,,,,0.6642735984018572,0.18209558204067264,0.5002760887145996,0.9466654062271118,0.0546586774289608,0.4824023370523185,0.006394884092725819,0.31254996003197444,0.0,0.4260591526778577,0.0007993605115907274,0.0319744204636291,0.11,0.6,1,1.2,0,2.0,1.0,0.0
142368,2,default,5000,0.007644896861165762,0.0259598046541214,8.602649472777557e-07,0.05197654105722904,0.7385082244873047,0.6195592284202576,0.1260944902896881,0.2201399952173233,0.818126380443573,0.9258347153663635,5000,,,,,,,,,0.6634612906036331,0.18979357339826197,0.4960084557533264,0.9334930777549744,0.05457519367337227,0.4653180116589526,0.016786570743405275,0.3069544364508393,0.0015987210231814548,0.42525979216626697,0.002398081534772182,0.03996802557953637,0.11,0.6,1,1.2,0,2.0,1.0,0.0
142368,4,default,5000,0.005862858612090349,0.01967635005712509,2.9416253255476477e-07,0.029255647212266922,0.1516762524843216,0.6181755661964417,0.1262897104024887,0.27582529187202454,0.8240018784999847,0.9476600289344788,5000,,,,,,,,,0.6631597012257595,0.1856545228935642,0.5074142813682556,0.961359441280365,0.0535009503364563,0.4854416835668432,0.007194244604316547,0.3181454836131095,0.0,0.442845723421263,0.0007993605115907274,0.030375699440447643,0.11,0.6,1,1.2,0,2.0,1.0,0.0
142368,3,default,5000,0.006492626387625933,0.02126370742917061,3.24027610298927e-10,0.033771103248000145,0.1972629874944687,0.6217933297157288,0.12754496932029724,0.29660433530807495,0.8275684118270874,0.9112913608551025,5000,,,,,,,,,0.6600778147661619,0.18500539155283652,0.509963870048523,0.9601340293884277,0.05391036346554756,0.4645740378094907,0.015187849720223821,0.2773780975219824,0.0,0.4012789768185452,0.0007993605115907274,0.026378896882494004,0.11,0.6,1,1.2,0,2.0,1.0,0.0
