batch,run,preset,count,mean_attunement,std_attunement,att_min,att_p95,att_max,mean_stress,std_stress,stress_min,stress_p95,stress_max,mean_selection_confidence,mean_prediction_error,mean_ext_load,mean_mem_load,mean_affect_volatility,mean_salience,rate_action_executed,rate_semantic_micro_update,rate_semanticization,rate_self_model_update,rate_suppression_applied,rate_early_dismissal,total_ticks,salience_decay,highly_variable_rate,event_rate,memory_buffer_size,memory_decay,memory_prune_threshold,low_salience_var_rate,bin_size,theta0,theta_s_mult,gate_by_attunement,gate_temperature,replay_softmax,explore_error_gain,softmax_temp,explore_floor
224297,1,default_theory,10000,0.004467064514756203,0.017343223094940186,2.7451806161593595e-08,0.01712729353457689,0.24267646670341492,0.6221913695335388,0.1280815601348877,0.30715978145599365,0.8337891340255738,0.9374571442604065,0.6623623184390836,0.18633661991269393,0.5054478645324707,0.950320303440094,0.05326830595731735,0.4274304395202886,0.9531468531468531,0.3006993006993007,0.002097902097902098,0.42097902097902096,0.002797202797202797,0.04685314685314685,10000,,,,,,,,,,,,,,,,
